label,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,e37,e38,e39,e40,e41,e42,e43,e44,e45,e46,e47,e48,e49,e50,e51,e52,e53,e54,e55,e56,e57,e58,e59,e60,e61,e62,e63,e64,e65,e66,e67,e68,e69,e70,e71,e72,e73,e74,e75,e76,e77,e78,e79,e80,e81,e82,e83,e84,e85,e86,e87,e88,e89,e90,e91,e92,e93,e94,e95,e96,e97,e98,e99,e100,e101,e102,e103,e104,e105,e106,e107,e108,e109,e110,e111,e112,e113,e114,e115,e116,e117,e118,e119,e120,e121,e122,e123,e124,e125,e126,e127,e128
2,0.017267171,0.217389986,0.054667663,-0.068653032,0.043398347,-0.012192685,-0.030756319,-0.021605704,0.079836234,0.042144306,0.06201306,-0.072836615,0.036895391,0.001929007,0.084349759,0.044689685,0.075793684,-0.006687386,-0.149616539,-0.030681804,-0.00035308,0.100111209,-0.113793567,-0.109512784,0.05079953,-0.039035656,-0.037840564,0.192390159,0.121984929,0.05782735,0.007275427,0.147711068,0.05196888,0.077566616,0.007218224,-0.032236874,0.180458128,-0.002479018,0.195885956,-0.050996497,0.053937733,-0.079446822,0.127496481,-0.158273011,0.089898832,0.049641035,-0.045315474,0.068136841,-0.080437899,-0.089798488,-0.047533926,0.181986049,-0.01956163,0.040807605,-0.07399828,-0.038897097,-0.067233481,-0.179855868,-0.138842404,-0.039936095,-0.057604238,-0.05638494,-0.082822345,0.011061628,-0.177059531,0.194997683,-0.000707209,0.121243529,-0.028343493,-0.105358005,0.031580485,-0.113491416,-0.064121969,-0.072781317,0.136334822,0.040339433,0.011302365,-0.041625414,-0.006566688,0.016016291,0.076075293,0.113657303,0.083210513,0.109667763,0.100758605,0.114971749,-0.046117537,0.029000496,0.042887628,0.140856236,0.02393629,-0.109494694,-0.049641468,0.167727485,-0.105055824,-0.068862766,-0.073725149,-0.035665564,-0.040378455,-0.092763633,0.051884979,-0.041881666,-0.013393873,0.106499486,-0.011949727,0.068217844,0.010467062,0.098912567,0.067414314,-0.043609947,-0.008638089,-0.051743075,-0.154789254,0.142710224,0.022271587,-0.126805618,-0.165379956,0.034341637,0.023175778,-0.025874181,0.100554094,0.05646494,0.050205346,0.070604846,0.118805982,-0.062114578,0.091000319,-0.068956174
2,0.008647351,0.205241427,0.120449021,-0.090244494,0.031915504,0.07971324,-0.055355679,-0.075666122,0.072762072,-0.014936214,0.093940757,-0.113847621,-0.001016539,-0.009601936,0.122427486,0.053522684,-0.094309285,-0.059978653,-0.177950785,-0.09918315,0.028111886,0.172176182,-0.07533434,-0.163984045,0.06019995,-0.013980118,-0.044915132,0.145536318,0.095556535,0.006746147,0.046207353,0.062985443,-0.043805208,0.060487956,0.055896822,0.057056542,0.096982807,-0.04312304,0.18985267,0.044474039,0.062342234,-0.077412024,0.035596717,-0.091902651,0.058138683,0.100511484,-0.046700172,0.074939676,-0.082423009,-0.072989114,-0.047509197,0.206615776,-0.083660088,0.050988488,-0.078615412,-0.059517913,-0.042985246,-0.135312423,-0.138845429,-0.004481947,-0.063288294,-0.033513051,-0.026945136,0.061139252,-0.116734236,0.108567491,0.046687275,0.1730984,0.06390173,0.065319553,0.082220145,0.001670355,-0.008437332,-0.066888303,0.134576529,-0.001614016,-0.096606173,-0.036739781,-0.057113141,0.073021404,0.178672716,0.099681072,0.103135265,0.110781543,-0.007248982,0.110257424,0.019704366,0.019942932,-0.058494743,0.139214918,0.068523839,-0.100300856,-0.058154449,0.129110605,-0.186565489,-0.091715932,-0.083793178,-0.047529344,0.011992735,-0.043078285,0.032789893,-0.013412037,-0.029901644,0.027341027,0.034034554,0.05219309,-0.01207596,0.147598401,0.064750507,-0.015347812,0.01688947,-0.030227335,-0.175774857,0.124240771,0.050244659,-0.049151815,-0.16087389,0.078384355,-0.002820913,-0.016115077,0.125642404,0.039289165,0.082245901,0.088154003,0.122923613,-0.045766182,0.121749148,0.024824522
2,-0.024506286,0.300378084,0.09939865,-0.08005482,0.04112586,0.059497643,-0.087204739,0.029315049,0.049294166,0.077980623,0.035100099,-0.134209633,-0.033470839,-0.064784326,0.09457171,0.010409951,0.019077498,0.069300786,-0.123685464,-0.067382768,-0.004521569,0.109409057,-0.023737153,-0.154622033,0.072857559,-0.165877998,-0.021380851,0.224960819,0.109951645,-0.012647931,0.025124693,-0.038322039,0.033592939,0.037398279,0.066059291,-0.03264153,0.136794806,-0.092361338,0.1178234,-0.013054627,0.00329787,-0.053000059,0.112158202,-0.100040182,0.026806116,0.014436084,-0.011368079,0.082116023,-0.08306931,0.054098837,0.01188664,0.197450012,-0.119401537,0.04001436,-0.129209563,-0.064553745,0.000477251,-0.255516618,-0.084603235,-0.088998519,-0.03758359,-0.005708488,-0.087633833,-0.002721517,-0.128757864,0.083150327,0.000867023,0.068342902,-0.049164411,0.051015493,0.079609655,-0.008252678,0.014724253,-0.046121463,0.060056262,0.000429037,-0.021962313,0.012455575,0.005317741,-0.054239187,0.059206296,0.117981449,0.080487296,0.178239405,0.110122345,0.113746457,-0.122109197,0.057193041,0.111528188,0.146138877,-0.00399535,-0.078146935,-0.069655441,0.085630678,-0.0491593,-0.145451605,-0.080517478,0.049182102,-0.140423641,-0.058922898,0.034992352,0.00408073,0.017860886,0.008238594,0.03229757,0.075298972,0.042120669,0.049417287,0.08840704,0.029730912,0.002902917,-0.0480977,-0.057600994,0.184522852,-0.021213681,-0.148647964,-0.071215078,0.079730764,0.029294711,-0.043684069,0.068092719,0.047738831,0.059811555,0.042591289,0.143416926,-0.105192311,0.146642223,-0.027528856
2,0.000641168,0.252154768,0.124053366,-0.095458157,0.01829865,0.003661494,-0.032511756,0.083557002,0.006024766,0.0498094,0.012530548,-0.122925647,0.024880409,0.002001124,0.128841355,0.034126602,0.062262665,-0.047681987,-0.106930852,-0.066320859,0.010032536,0.115384333,-0.039478358,-0.119871236,0.061243907,-0.074310511,-0.02222421,0.197030187,0.156321228,0.00818264,0.001368875,0.076150768,0.051740136,0.086712502,-0.022816882,-0.073086627,0.184552863,0.031463705,0.152789682,0.007497812,0.040022139,-0.071192645,0.119423881,-0.160901532,0.051988229,0.059826955,-0.014081189,0.015439603,-0.082816996,-0.019598676,0.008543823,0.226479292,-0.064792894,0.075763829,-0.07155586,-0.060870953,0.048040174,-0.213465169,-0.075494312,-0.090261906,-0.042661004,-0.058785379,-0.153182149,0.006829733,-0.167398423,0.138634205,0.02088486,0.098508514,-0.00708234,-0.042436384,0.016576326,-0.053378869,-0.064395845,-0.005387431,0.161219448,0.027848959,0.000969805,0.002534176,0.024222262,0.025659876,0.042882696,0.083616696,0.138567373,0.153407976,0.153715774,0.076793179,-0.045360982,0.057588354,0.06773454,0.103156976,-0.008791066,-0.073261142,-0.059463847,0.119210638,-0.088198319,-0.10599409,-0.023497947,0.054551274,-0.073287971,-0.086622819,0.006300573,0.001305767,0.021596579,0.161470726,-0.032089293,0.024157781,-0.021251485,0.112284094,0.118878774,-0.084065437,-0.005529189,-0.021209635,-0.163525939,0.134418845,0.016231449,-0.10649132,-0.082474358,-0.009514228,0.015539176,-0.002655726,0.095037557,0.100323372,0.052853491,0.05743818,0.099116653,-0.100119695,0.12092983,-0.01433471
2,-0.051279325,0.289711386,0.117699049,-0.120615534,0.034073178,0.02646897,-0.024051152,-1.00E-05,0.036296021,0.005143433,-0.020321112,-0.108080067,0.015926223,-0.087395474,0.080437779,-0.015739007,-0.012347979,-0.006407051,-0.138701379,-0.061549604,0.014369961,0.073105551,-0.048427548,-0.135943964,0.063652702,-0.084675662,-0.105880462,0.158770129,0.159930021,-0.000124737,0.094781451,0.002907377,0.024432,0.026557194,0.084224224,-0.097528614,0.145059943,0.044283789,0.194778204,-0.031075176,0.062099367,-0.051660843,0.128122866,-0.090207212,0.034575555,0.008041616,-0.00844435,0.056103572,-0.109320603,-0.020718269,-0.113948464,0.136677504,-0.003628592,0.029667415,-0.132074207,-0.060241126,-0.010241926,-0.122055039,-0.14252086,-0.136627495,-0.074336588,0.018756524,-0.040365435,0.013444413,-0.132075891,0.157587305,0.015782708,0.032397937,-0.090339281,-0.117471524,0.053486973,-0.064858399,-0.031474784,0.012733529,0.134841144,0.007555104,-0.069383867,-0.088792361,0.082514912,0.063142933,0.016921606,0.08493387,0.120831072,0.182626814,0.107505858,0.052981567,-0.064320207,0.056969099,0.080667585,0.07007011,0.036693912,-0.086567916,0.013833422,0.087208956,-0.062635809,-0.150599226,-0.062632672,0.092455022,-0.156745926,-0.068734474,-0.006092348,-0.019577928,-0.01583869,0.119543396,-0.023885762,0.075665489,0.062900439,0.137390196,0.141914353,-0.021915723,0.042538043,-0.05630314,-0.168854743,0.184504658,-0.026465213,-0.082029939,-0.147351146,0.077258155,0.037656732,-0.000456709,0.066173911,0.047358502,-0.01777219,0.01283274,0.050988343,-0.084109917,0.057514559,-0.041464042
2,0.037986219,0.172626629,0.20172143,-0.049983352,0.086329125,0.059326436,-0.02916944,-0.017329268,-0.002979249,-0.060451869,-0.017562717,-0.125466004,-0.026397217,0.031698827,0.133672118,0.027065558,0.04173987,-0.016423045,-0.142192006,-0.077068031,0.070611857,0.137146592,-0.05141351,-0.164027363,0.087561645,-0.106656104,-0.183153048,0.164962888,0.099424258,-0.009436324,0.081019744,0.073151417,-0.044129446,0.020690992,0.080440298,0.030688295,0.047399055,-0.050265897,0.139398023,-0.05155462,0.027938208,0.034708854,0.036050852,-0.166586995,0.091036581,0.174680442,-0.068801321,0.025387412,-0.113161914,-0.075521916,-0.069526166,0.221034825,-0.003740653,-0.004020687,-0.111400887,-0.095295362,-0.001601725,-0.136482671,-0.102214508,-0.018110516,0.009036783,0.082883902,-0.139634013,0.029466454,-0.097333692,0.097895019,0.020750916,0.166053951,-0.024785629,0.061090268,0.149838135,-0.011149256,-0.008948486,-0.101210281,0.030422313,0.079483576,-0.079176784,-0.087243333,0.01899812,0.046656702,0.076380268,0.109101236,0.071311399,0.11243856,0.090925798,0.053403448,-0.038724799,0.02304063,-0.082058288,0.123659,0.067673236,-0.016969807,-0.049706761,0.148399606,-0.112404212,-0.061479207,-0.006719008,-0.005605474,-0.107301183,-0.028458403,0.050694223,0.030947285,-0.038037818,0.016158579,-0.037101187,0.069482595,0.032033056,0.08122164,0.149336144,-0.01290351,0.029705686,-0.102711879,-0.177293777,0.093745574,0.065523766,-0.027111916,-0.183464825,0.051040675,-0.028802684,0.009204506,0.031027477,0.07225246,0.024060283,0.037974112,0.14460668,-0.039645776,0.15103443,-0.047331985
2,-0.001742844,0.229380131,0.136974201,-0.07529939,0.006998502,0.101193316,-0.0523724,0.050616134,0.111842819,-0.064711921,-0.013670268,-0.106740333,0.008505273,-0.110090591,0.038248718,0.01302333,-0.093039997,-0.083289519,-0.158203855,-0.026982453,0.147340044,0.121320635,-0.060453273,-0.105616786,0.032723103,-0.07862629,-0.134721547,0.070221923,0.112123415,0.051918257,0.106839672,-0.039962217,-0.00464647,0.050982516,0.095736295,-0.017014228,0.121057525,0.044808354,0.106023088,-0.030045794,-0.007537095,-0.034984756,0.079870455,-0.03365577,0.07908459,-0.039536353,0.022041066,0.027711835,-0.024653388,0.085878566,-0.040930796,0.180214003,-0.053706855,0.08899159,0.037847802,-0.081658408,0.000775397,-0.166373596,-0.090719737,-0.21959874,-0.045666751,-0.065934353,-0.022263018,-0.001707962,-0.128094509,-0.024887396,0.080173977,0.041743021,0.00592016,0.008544934,0.081541963,0.012030908,-0.031065362,-0.019333208,0.057450581,-0.012226688,-0.075663403,-0.005761331,0.057687517,0.145419389,0.0982062,0.099648803,0.136523366,0.185656652,0.147779822,0.008729439,-0.021929296,0.11000929,0.127525195,0.098227367,0.008905473,-0.103190057,-0.068614282,0.080439739,-0.132504866,-0.137562901,-0.015821299,0.078977838,-0.131534487,-0.035234984,0.047947813,0.058152843,-0.029402277,0.031264152,-0.070665874,0.050058089,0.000922626,0.06266325,0.128249362,0.024250073,0.013409811,-0.038540356,-0.245614573,0.124122135,0.048312318,0.017448893,-0.034577001,0.001057572,-0.05049549,0.007597787,0.074667983,0.121464409,0.128112137,0.02071384,0.067274041,-0.082176231,0.219235554,0.056854475
2,-0.02452418,0.238087699,0.058539309,-0.092491738,0.093571194,0.07073269,-0.051614348,-0.007890773,0.04690164,0.050261814,-0.014360179,-0.08135882,-0.002889593,-0.068670638,0.118005335,0.055623654,0.005361091,-0.025607215,-0.146182686,-0.074519575,-0.029068146,0.099706426,-0.050300427,-0.185610667,0.064754993,-0.091341242,-0.067165956,0.152186587,0.066208512,-0.011043503,0.050931994,0.117462084,0.017043069,0.066072159,0.035324477,-0.014430739,0.158274621,-0.094531678,0.170796677,-0.033313815,0.096872047,-0.107196353,0.126892626,-0.169519335,0.065849349,0.123304494,-0.020192441,0.085898302,-0.132067204,-0.04336812,-0.052388836,0.139593735,-0.022016386,0.00695542,-0.118859142,-0.043552462,-0.02500437,-0.209438294,-0.132758334,-0.013997421,-0.05015688,0.030668581,-0.112183757,-0.026285315,-0.104262017,0.158037722,-0.035126187,0.162162513,-0.03308659,-0.039847542,0.049106795,-0.027531732,-0.060465351,-0.084993593,0.116594695,0.100701094,-0.030569155,-0.036801223,-0.010222832,0.007831226,0.055952575,0.096591525,0.078109831,0.181583479,0.033744253,0.143213794,-0.046708789,0.039962966,-0.002290405,0.144445062,0.031876408,-0.066915199,-0.065210208,0.148374066,-0.116151549,-0.035876404,-0.056774613,-0.002623437,-0.091863833,-0.06989859,0.059196189,-0.07854367,-0.042275351,0.060353488,0.017579939,0.055913039,-0.015898082,0.126310214,0.010956741,0.030064574,-0.006238034,-0.064545058,-0.10066022,0.104078688,0.005430083,-0.119162239,-0.200351015,0.085933648,0.027724655,0.0165767,0.118543297,0.052239858,0.060403943,0.065774038,0.123936519,-0.066727981,0.062713012,-0.066584319
2,-0.000958499,0.264220953,0.105307668,-0.073124975,0.069881357,0.047821522,-0.038873501,0.0133017,0.108963214,-0.059004799,-0.002055669,-0.106189132,-0.03637033,-0.053553831,0.052273568,0.031739987,0.002796526,-0.067917451,-0.143379033,-0.08221025,0.082971439,0.130724102,-0.092517756,-0.129909545,0.093429945,-0.115233622,-0.063059188,0.172082573,0.171492934,0.051346321,0.076057993,0.024110897,0.008103065,0.041885287,0.036545128,-0.027871311,0.142669201,-0.056521453,0.138375998,-0.02119372,0.065732755,-0.039379861,0.113417648,-0.09797103,0.104077674,0.091055475,-0.018264372,0.02445622,-0.065162264,-0.045959543,-0.080544986,0.245883271,-0.029804625,0.027266605,-0.063429646,-0.05714808,-0.017294401,-0.171981975,-0.132506669,-0.088664643,-0.024272455,-0.026042085,-0.071141295,0.025239378,-0.152839929,0.061546504,0.038217686,0.080958173,0.015011325,0.009848849,0.068049505,-0.027813181,-0.059421893,-0.071341008,0.112942778,0.056664463,-0.027694108,0.022855576,-0.025442565,0.048049957,0.067289367,0.157336399,0.125105619,0.194532424,0.141799107,0.092510372,-0.049533971,0.070465274,0.003006041,0.111858502,0.040907629,-0.088399433,-0.105642349,0.120893985,-0.081709772,-0.113693364,-0.038486246,0.012002288,-0.076906726,-0.054430567,0.02981621,-0.020380301,-0.012668294,0.076999843,-0.069395632,0.057549447,0.01161405,0.121875256,0.080633588,-0.017650925,0.02846415,-0.086997956,-0.206735894,0.140292451,0.03317783,-0.058184661,-0.136879534,0.025069278,0.007879576,0.01080224,0.069320843,0.13240777,0.050210573,0.047077462,0.089955516,-0.065716632,0.128904164,-0.016960297
2,-0.006626695,0.230182871,0.004512046,-0.088380605,0.097295374,0.050075077,-0.078793116,-0.072366484,0.065135144,-0.000878441,0.008284786,-0.054771084,-0.006506038,0.000388961,0.087829456,0.020228503,0.029714437,-0.021770865,-0.113209493,-0.061037626,-0.04768315,0.129432708,-0.047200914,-0.182814494,0.084441222,-0.089747235,-0.005486253,0.191337794,0.049428985,0.043928899,0.042376474,0.112670518,0.064453341,0.053663321,0.023542276,0.00066994,0.165447026,-0.113883413,0.173386484,-0.026554933,0.0938178,-0.091535315,0.154150888,-0.131778568,0.024763221,0.112374745,-0.020312114,0.075135358,-0.081852563,-0.027855776,-0.051061742,0.157742977,-0.00037753,0.025703365,-0.117466509,-0.038942296,-0.049134076,-0.179164872,-0.145313099,-9.38E-05,-0.070971265,0.014899216,-0.071289383,-0.013595836,-0.127173558,0.146038562,-0.025313305,0.138693079,-0.042037569,-0.029695908,0.054541681,-0.070552602,-0.057229832,-0.102592543,0.128812522,0.106073514,-0.016980195,-0.085640915,-0.056493975,0.009722766,0.072531059,0.106996842,0.089609906,0.184611544,0.048309665,0.147460133,-0.067948014,0.005991178,-0.022497069,0.150847241,0.02549256,-0.108431064,-0.062518217,0.146852404,-0.091199264,-0.069222093,-0.091552041,0.006108281,-0.055660717,-0.084818326,0.037228219,-0.054208495,0.001191538,0.070483051,-0.009356582,0.066137612,-0.014916965,0.138828352,-0.01822995,0.019736674,0.016772974,-0.096332349,-0.106153242,0.140793741,-0.044395797,-0.132658467,-0.158382431,0.082728691,0.062904418,0.034123551,0.136179239,0.032672711,0.038860429,0.04358083,0.121504277,-0.079859197,0.077070899,-0.034385052
2,-0.023364762,0.25379622,0.046156403,-0.075165607,0.07857728,0.021956626,-0.033230033,-0.071244441,0.008854306,0.111317858,-0.007496378,-0.079820335,-0.001657741,-0.028623328,0.08108297,0.003109725,0.023214709,0.052962784,-0.114862986,-0.050326645,-0.075490132,0.073496312,-0.050560508,-0.203851461,0.05340514,-0.106788777,-0.097283885,0.206552193,0.058263659,0.032993335,-0.018940551,0.080648012,0.010018778,0.006273712,0.075527586,-0.052777041,0.120138258,-0.081531093,0.184571072,-0.0529866,0.029089665,-0.065982454,0.117716484,-0.169512108,0.024400989,0.113231525,-0.051088862,0.112067156,-0.085782789,-0.023766732,-0.005180411,0.184954762,-0.033530802,0.010604313,-0.132902309,-0.077510364,0.004366563,-0.220956102,-0.11644835,-0.004534908,-0.014804678,0.050129421,-0.09953244,0.019230083,-0.112650663,0.142011762,-0.05066707,0.13592276,-0.070645049,-0.054296669,0.102105089,-0.034933291,0.006706654,-0.057388168,0.064078182,0.099612206,-0.033339191,-0.097781926,0.037265129,-0.02353048,0.058957655,0.076217249,0.075266488,0.19709757,0.054440834,0.100763515,-0.093757503,0.032952454,0.065409973,0.125733837,-0.024884589,-0.051741689,0.020634271,0.129556879,-0.122056767,-0.131288663,-0.05291361,0.005396707,-0.095491648,-0.0879215,0.101858191,0.011267751,0.004553481,0.030909175,0.043941025,0.051877387,0.0446712,0.112306833,0.057744976,0.081084512,0.027401632,-0.093935691,-0.061926115,0.158143982,-0.065551057,-0.118452206,-0.164367706,0.149987414,0.005815467,-0.037884295,0.058655366,-0.006553658,0.023348086,0.000693831,0.125547573,-0.050105892,0.054868478,-0.065780789
2,-0.013050409,0.279333979,0.07922779,-0.050933562,0.047244143,0.028369825,-0.036836471,-0.008494074,0.086783439,0.043958958,0.023442926,-0.115475163,0.000149513,-0.029917946,0.112898834,0.004483161,0.021932557,0.008459921,-0.150758952,-0.080810957,-0.002958817,0.086032562,-0.053569883,-0.165452704,0.098926954,-0.149246082,-0.070731446,0.190654963,0.087052271,0.044438306,0.05038783,0.07799761,0.042468559,0.054043446,0.041823283,-0.046924312,0.152636796,-0.042085335,0.141244248,-0.036255736,0.062855288,-0.078096114,0.117244527,-0.124116607,0.038390882,0.062656716,-0.042634662,0.062863067,-0.060780916,-0.03352521,-0.006821631,0.215152591,-0.041538816,0.024092991,-0.101569034,-0.056683667,-0.023872079,-0.237444311,-0.087230094,-0.078935049,-0.061347272,-0.043032557,-0.128860012,0.003226807,-0.142742664,0.137073904,0.008253692,0.111430988,-0.037826799,-0.015925976,0.081605546,-0.036450952,-0.027787836,-0.078448765,0.098477155,0.052548911,-0.031594496,-0.05081233,-0.018483147,0.03292495,0.042052977,0.089539103,0.093753368,0.170259893,0.105215721,0.110291757,-0.070081949,0.027463697,0.049382169,0.121786512,-0.023399454,-0.099306785,-0.047087267,0.081051886,-0.122220889,-0.129538789,-0.067219868,0.006419051,-0.076993525,-0.082052618,0.055404324,-0.003165518,0.036303356,0.075261213,-0.005314403,0.037965421,0.008906619,0.127206281,0.087607346,0.010433231,-0.002871823,-0.069340244,-0.158967212,0.141542912,-0.013208324,-0.123317361,-0.128696233,0.066222727,0.041512311,-0.005296708,0.099651046,0.077987343,0.028330803,0.074310295,0.157010525,-0.106466107,0.130399823,-0.017924216
2,0.004400658,0.249129295,-0.007329715,-0.07698638,0.11180152,0.014081494,-0.013099945,-0.110200882,0.071008936,0.017146638,0.007165722,-0.075519972,0.011384497,-0.000120471,0.051271811,0.002494495,0.018822603,0.000629017,-0.128082395,-0.035083596,-7.72E-05,0.069052711,-0.01546602,-0.23042655,0.081237443,-0.12031614,-0.102923483,0.166830644,0.091952883,0.088421255,0.045044191,0.064253122,0.036142152,-0.01820479,0.098750815,-0.038816325,0.108194739,0.007459205,0.183883995,-0.075553842,0.017940417,-0.02116376,0.099879578,-0.084787264,-0.008149702,0.128047541,-0.063326694,0.099388443,-0.050085489,-0.036166131,-0.085236847,0.216519564,-0.020338854,0.001236082,-0.109459959,-0.095328972,-0.030801643,-0.142133653,-0.170885816,-0.023425644,-0.057030536,-0.010450548,-0.010194858,0.008970079,-0.07310991,0.083342627,-0.043612394,0.164989501,-0.059988357,-0.042852614,0.148697883,-0.022432983,-0.02112405,-0.091580987,0.045181688,0.093841136,-0.047421757,-0.117289983,0.005277502,0.042859219,0.043283869,0.064442806,0.072436213,0.199218825,0.04922016,0.056059398,-0.081544295,0.030945957,0.045548849,0.086469032,0.002203333,-0.104469292,-0.013166513,0.103774101,-0.082710266,-0.184504211,-0.057623766,0.02129117,-0.098660916,-0.082578138,0.074178495,0.020052657,0.006274396,0.041070342,-0.022107087,0.058527038,0.051764742,0.15921852,0.137660101,0.046247937,0.034552462,-0.112835646,-0.15051192,0.203522354,-0.025665717,-0.061872553,-0.167642176,0.12884748,0.02527665,0.036607686,0.039491881,0.041154794,-0.002235165,0.046072982,0.122786351,-0.072602086,0.090704858,-0.033388373
2,-0.029525492,0.285803467,0.141911492,-0.060585111,0.04226321,-0.010672736,-0.05836552,0.004120809,0.014968891,0.030603159,0.0063051,-0.104821399,-0.015239492,-0.044840921,0.058181703,0.067348346,0.04049341,0.05659252,-0.132727593,-0.046536181,0.053687848,0.088308521,-0.024865635,-0.147413984,0.064329222,-0.101324141,-0.066131346,0.182710007,0.15147379,0.036872149,-0.016587408,0.056155559,0.074915521,0.049022477,0.062547311,-0.087230183,0.15590997,0.013500686,0.152297392,-0.056022998,0.00152137,-0.048723366,0.16121684,-0.149958566,0.056716021,0.080625243,0.02344398,0.004938425,-0.146342933,-0.01868649,-0.007800231,0.191564813,-0.051612344,0.062330868,-0.093973003,-0.06310872,0.067259327,-0.243794888,-0.098984189,-0.088008158,-0.005172205,-0.019723672,-0.124861255,0.025294827,-0.098327734,0.114183851,-0.047466304,0.056170251,-0.06247513,-0.009989232,0.052539855,-0.0804267,-0.036322918,-0.049074035,0.106856927,0.046255633,-0.017379902,-0.006441775,0.016545601,-0.03552461,0.026370116,0.124210939,0.082971662,0.177690938,0.112878986,0.106803738,-0.113915645,0.053323194,0.046322465,0.137868702,-0.006610962,-0.07141532,-0.078170188,0.108244166,-0.064812876,-0.091333695,-0.059408657,0.107560948,-0.09976127,-0.067990161,0.038609661,-0.008701212,0.006950091,0.107425265,0.028336253,0.042681199,0.051556874,0.118225291,0.128039181,-0.056470703,-0.034915563,-0.06647452,-0.121488139,0.143050507,0.012487786,-0.110773437,-0.123251691,0.034927461,0.011011234,-0.013942898,0.05774105,0.09917593,0.033505455,0.013293398,0.125368565,-0.063478656,0.143825531,-0.050535761
2,-0.023391727,0.258187979,0.061600845,-0.105940372,0.055884145,0.044814639,-0.049975257,0.022812082,0.059150297,0.028767008,0.000568857,-0.094818786,-0.016232913,-0.009442172,0.14065069,-0.030022735,0.029573197,-0.040905192,-0.126459375,-0.086811811,-0.088581979,0.115299195,-0.069669828,-0.153527871,0.087672032,-0.124768935,0.016695553,0.233820751,0.060480736,-0.02339796,0.051960297,0.049941402,0.044670869,0.067580745,-0.00510064,-0.017824704,0.168450773,-0.106658041,0.116939507,-0.003944223,0.121088862,-0.102915622,0.142638206,-0.111290112,0.025387544,0.09174528,-0.038249072,0.06687393,-0.097105004,-0.022006361,-0.046570774,0.149822593,-0.04012591,0.015624641,-0.122004285,-0.025923979,-0.101969466,-0.169373304,-0.104117386,-0.034143742,-0.084666468,0.003849823,-0.114529066,-0.010397469,-0.144719586,0.183314994,0.003265631,0.102033027,-0.054388501,-0.031927355,0.046616241,-0.061749507,-0.027089804,-0.071201377,0.149165571,0.074666999,-0.009196219,-0.049287457,-0.021444105,-0.013596192,0.040561587,0.075704426,0.091314174,0.159390211,0.076598927,0.12646167,-0.059912071,0.016186841,0.020993272,0.157173708,0.020818755,-0.1168207,-0.052629896,0.097080842,-0.078565523,-0.069954433,-0.064956851,-0.028383736,-0.065086126,-0.079030626,-0.014452321,-0.042523552,0.016731681,0.065399565,-0.041974925,0.070041128,-0.035895776,0.122730322,-0.009916575,-0.017097473,0.044337917,-0.055186652,-0.107508503,0.145300835,-0.038518999,-0.173514709,-0.132288828,0.061998975,0.088687465,0.007491864,0.132252902,0.03202479,0.020687932,0.079690397,0.150597066,-0.115568355,0.074791588,-0.057124529
2,-0.067478247,0.311656296,0.064378887,-0.115768194,0.040669009,0.057930961,-0.088482223,0.028952876,0.030232135,0.13977778,-0.023746336,-0.111275382,0.030025257,-0.064873129,0.09412086,0.052485865,0.059423786,0.069213539,-0.101210222,-0.056485653,-0.000313845,0.081985235,-0.006753215,-0.064046472,0.041380074,-0.129412964,-0.006434499,0.165698737,0.147210866,0.044554029,0.013058767,0.028203204,0.101216264,0.054921616,0.054626741,-0.070036002,0.192242071,-0.033728641,0.10708452,-0.046706196,-0.010424715,-0.118218467,0.163947001,-0.129531115,0.045103695,0.040740952,0.04377988,0.101714827,-0.132358804,0.021892272,0.044489674,0.140562445,-0.024626454,0.014403099,-0.084729709,-0.002695425,0.054643139,-0.236959189,-0.052757103,-0.134221509,-0.056332033,-0.002741096,-0.113734201,-0.037045386,-0.115078755,0.117038339,-0.056011658,0.064167105,-0.106134579,-0.030588843,-0.001650371,-0.073331974,-0.093615621,-0.093504898,0.125783086,0.071785353,-0.00193255,0.041149873,0.059671093,-0.04300851,0.035638619,0.10612984,0.076847225,0.199267089,0.123525038,0.09709055,-0.123238772,0.060051139,0.120643161,0.176833585,-0.052029517,-0.068837404,-0.054984357,0.117759719,-0.060281463,-0.067269385,-0.076178864,0.124998227,-0.107705347,-0.094495311,0.113234259,-0.016436856,-0.007015071,0.079660155,0.001290289,0.039720811,-0.016146684,0.022755679,0.071265325,-0.005462441,-0.015960876,-0.018963028,-0.045674283,0.11913617,-0.026949029,-0.1031394,-0.128334418,0.048079997,-0.008224107,0.023111332,0.108187735,0.0140161,0.041670971,-0.004624289,0.059209753,-0.035157941,0.07682392,-0.062055122
